DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
mysql	xt-1M-1000-120-2	1291	1501	0	2	1	.1	0	7.38333858888450926290894757587702010247E04	200
mysql	xt-1M-1000-120-2	1291	1861	0	2	.75	1	0	1.17809155390334572490706319702602230483E05	200
mysql	xt-1M-1000-120-2	1291	1881	0	2	1	1	0	7.69083896515311510031678986272439281945E04	200
mysql	xt-1M-1000-120-2	2529	401	0	2	.25	0	25	5.04748898288270413592828412185927382262E04	1100
mysql	xt-1M-1000-120-2	2529	422	0	2	.5	0	25	5.04384799444253983147182475956767290377E04	1100
mysql	xt-1M-1000-120-2	2529	462	0	2	.75	0	25	5.04530598520389750992421508480692890653E04	1100
mysql	xt-1M-1000-120-2	2529	482	0	2	1	0	25	5.04320872607903612719369442490485724077E04	1100
mysql	xt-1M-1000-120-2	2529	521	0	2	.25	0	50	5.05175206273009456435429148920811376597E04	1100
mysql	xt-1M-1000-120-2	2529	542	0	2	.5	0	50	5.04815281411841131782665968926502697728E04	1100
mysql	xt-1M-1000-120-2	2529	582	0	2	.75	0	50	5.0439071280339258323558603266263647027E04	1100
mysql	xt-1M-1000-120-2	2529	601	0	2	1	0	50	5.04447482314300151591712986356745831228E04	1100
mysql	xt-1M-1000-120-2	2529	641	0	2	.25	0	75	5.05484884426466339208321294423577000867E04	1100
mysql	xt-1M-1000-120-2	2529	662	0	2	.5	0	75	5.04662423301251376875711009588472164539E04	1100
mysql	xt-1M-1000-120-2	2529	702	0	2	.75	0	75	5.05022424554369615863899875386032399632E04	1100
mysql	xt-1M-1000-120-2	2529	741	0	2	1	0	75	5.04906492498239659125787639698846299673E04	1100
mysql	xt-1M-1000-120-2	2529	762	0	2	.25	0	100	5.05667632396503142836500252871902319197E04	1100
mysql	xt-1M-1000-120-2	2529	802	0	2	.5	0	100	5.05557500270865686734804434974177471198E04	1100
mysql	xt-1M-1000-120-2	2529	841	0	2	.75	0	100	5.05205454151389817039030469413188361298E04	1100
mysql	xt-1M-1000-120-2	2529	862	0	2	1	0	100	5.05408877528901734104046242774566473988E04	1100
mysql	xt-1M-1000-120-2	2529	902	0	2	.25	.01	0	7.60520841288782816229116945107398568019E04	200
mysql	xt-1M-1000-120-2	2529	941	0	2	.5	.01	0	7.51398076220625837087544137343236332643E04	200
mysql	xt-1M-1000-120-2	2529	962	0	2	.75	.01	0	7.33358004410143329658213891951488423373E04	200
mysql	xt-1M-1000-120-2	2529	1001	0	2	1	.01	0	7.55546115779645191409897292250233426704E04	200
mysql	xt-1M-1000-120-2	2529	1441	0	2	.25	.1	0	7.63118948910241387391610030466369814858E04	200
mysql	xt-1M-1000-120-2	2529	1461	0	2	.5	.1	0	7.26244524406934306569343065693430656934E04	200
mysql	xt-1M-1000-120-2	2529	1482	0	2	.75	.1	0	7.51271256440593870462959429029426357773E04	200
mysql	xt-1M-1000-120-2	2529	1501	0	2	1	.1	0	7.43513200371057513914656771799628942486E04	200
mysql	xt-1M-1000-120-2	2529	1841	0	2	.5	1	0	7.62999178723404255319148936170212765958E04	200
mysql	xt-1M-1000-120-2	2529	1861	0	2	.75	1	0	7.4117946150177909834562195077216536444E04	200
mysql	xt-1M-1000-120-4	1270	2203	0	4	.25	0	25	5.02669313652030570957590289225236025774E04	1100
mysql	xt-1M-1000-120-4	1270	2222	0	4	.5	0	25	5.01720353695821593429650500569510221209E04	1100
mysql	xt-1M-1000-120-4	1270	2224	0	4	.75	0	25	5.01405709876543209876543209876543209877E04	1100
mysql	xt-1M-1000-120-4	1270	2225	0	4	1	0	25	5.02114502966025525795434118281502786266E04	1100
mysql	xt-1M-1000-120-4	1270	2228	0	4	.25	0	50	5.01918967687788501888375996642887117078E04	1100
mysql	xt-1M-1000-120-4	1270	2242	0	4	.5	0	50	5.01666516227636429020947586082891306302E04	1100
mysql	xt-1M-1000-120-4	1270	2261	0	4	.75	0	50	5.00936618541261045379661524636812939945E04	1100
mysql	xt-1M-1000-120-4	1270	2263	0	4	1	0	50	5.0127785162565115861325669121609484462E04	1100
mysql	xt-1M-1000-120-4	1270	2283	0	4	.25	0	75	5.0185396356990922436262320620749573085E04	1100
mysql	xt-1M-1000-120-4	1270	2301	0	4	.5	0	75	5.01708092627542614061891495161918456608E04	1100
mysql	xt-1M-1000-120-4	1270	2304	0	4	.75	0	75	5.02144871748771425146829677574014143594E04	1100
mysql	xt-1M-1000-120-4	1270	2322	0	4	1	0	75	5.01215976109930245786306619165943178757E04	1100
mysql	xt-1M-1000-120-4	1270	2323	0	4	.25	0	100	5.01639327801575652278105622622292783751E04	1100
mysql	xt-1M-1000-120-4	1270	2326	0	4	.5	0	100	5.01554298038041036393589935599820278568E04	1100
mysql	xt-1M-1000-120-4	1270	2342	0	4	.75	0	100	5.01686143524619623816940218042410446868E04	1100
mysql	xt-1M-1000-120-4	1270	2344	0	4	1	0	100	5.02075163463265672714208730016166696605E04	1100
mysql	xt-1M-1000-120-4	1270	2362	0	4	.25	.01	0	7.0819458067262664963814389101745423585E04	400
mysql	xt-1M-1000-120-4	1270	2382	0	4	.5	.01	0	6.57454586466165413533834586466165413534E04	400
mysql	xt-1M-1000-120-4	1270	2384	0	4	.75	.01	0	6.96690726935749588138385502471169686988E04	400
mysql	xt-1M-1000-120-4	1270	2387	0	4	1	.01	0	6.62105532676812891674127126230975828111E04	400
mysql	xt-1M-1000-120-4	1270	3003	0	4	.25	.1	0	6.94394029661016949152542372881355932208E04	400
mysql	xt-1M-1000-120-4	1270	3004	0	4	.5	.1	0	7.05913559217301750772399588053553038103E04	400
mysql	xt-1M-1000-120-4	1270	3023	0	4	.75	.1	0	6.85897443244434648446109764161340092574E04	400
mysql	xt-1M-1000-120-4	1270	3024	0	4	1	.1	0	7.26648973709834469328140214216163583248E04	400
mysql	xt-1M-1000-120-4	1270	3183	0	4	.25	1	0	7.28335988975356679636835278858625162127E04	400
mysql	xt-1M-1000-120-4	1270	3184	0	4	.5	1	0	1.02373994786831393272870099264443333571E05	800
mysql	xt-1M-1000-120-4	1270	3203	0	4	.75	1	0	9.59440317075283721736117127263276444597E04	400
mysql	xt-1M-1000-120-4	1270	3204	0	4	1	1	0	9.09298553329909262112651943160417736692E04	400
mysql	xt-1M-1000-120-4	2449	2203	0	4	.25	0	25	4.01238317839964495196056087994338423155E04	1100
mysql	xt-1M-1000-120-4	2449	2222	0	4	.5	0	25	4.04858135032030518966385949758871374073E04	1100
mysql	xt-1M-1000-120-4	2449	2224	0	4	.75	0	25	4.02604795734779062514993043227942234803E04	1100
mysql	xt-1M-1000-120-4	2449	2225	0	4	1	0	25	4.01835537378413711215323170658574906749E04	1100
mysql	xt-1M-1000-120-4	2449	2228	0	4	.25	0	50	4.02820238066653860929696504033807145601E04	1100
mysql	xt-1M-1000-120-4	2449	2242	0	4	.5	0	50	4.03298358927563725431339824942668123477E04	1100
mysql	xt-1M-1000-120-4	2449	2261	0	4	.75	0	50	4.04249868190439605291589637703776620009E04	1100
mysql	xt-1M-1000-120-4	2449	2263	0	4	1	0	50	4.03329926902164128047243527420690648518E04	1100
mysql	xt-1M-1000-120-4	2449	2283	0	4	.25	0	75	4.02732727229037257752520094676262450289E04	1100
mysql	xt-1M-1000-120-4	2449	2301	0	4	.5	0	75	4.0242333641715727502102607232968881413E04	1100
mysql	xt-1M-1000-120-4	2449	2304	0	4	.75	0	75	4.04418080014417012074247612182375202739E04	1100
mysql	xt-1M-1000-120-4	2449	2322	0	4	1	0	75	4.03792569320966889326733624873852659907E04	1100
mysql	xt-1M-1000-120-4	2449	2323	0	4	.25	0	100	4.04420633956910647302106376839472924882E04	1100
mysql	xt-1M-1000-120-4	2449	2326	0	4	.5	0	100	4.03049600125036068096566317206886601904E04	1100
mysql	xt-1M-1000-120-4	2449	2342	0	4	.75	0	100	4.02475946196102943828058323616737387458E04	1100
mysql	xt-1M-1000-120-4	2449	2344	0	4	1	0	100	4.03313252917913766783263014917120430805E04	1100
mysql	xt-1M-1000-120-4	2449	2362	0	4	.25	.01	0	1.18172478853945029001136727972252178729E05	1100
mysql	xt-1M-1000-120-4	2449	2382	0	4	.5	.01	0	1.19479501729191090269636576787807737397E05	1100
mysql	xt-1M-1000-120-4	2449	2384	0	4	.75	.01	0	1.18843277578290558040970096538733223452E05	1100
mysql	xt-1M-1000-120-4	2449	2387	0	4	1	.01	0	1.16210008722919042189281641961231470924E05	1100
mysql	xt-1M-1000-120-4	2449	3003	0	4	.25	.1	0	1.1731658155718611693454460750058234335E05	1100
mysql	xt-1M-1000-120-4	2449	3004	0	4	.5	.1	0	1.19482984384138495730494794712831910165E05	1100
mysql	xt-1M-1000-120-4	2449	3023	0	4	.75	.1	0	1.19893565888277039959951706469566241644E05	1100
mysql	xt-1M-1000-120-4	2449	3024	0	4	1	.1	0	1.16175892591643168418354268136375288388E05	1100
mysql	xt-1M-1000-120-4	2449	3183	0	4	.25	1	0	1.16677688624357466163363844224993061985E05	1100
mysql	xt-1M-1000-120-4	2449	3203	0	4	.75	1	0	1.36570474842867940135947236125232959204E05	1100
mysql	xt-1M-1000-120-4	2449	3204	0	4	1	1	0	1.25742733851454326141756170142073976699E05	1100
mysql	xt-1M-1000-120-8	1369	3764	0	8	.25	0	25	4.99508717550410754294249439880507841673E04	1100
mysql	xt-1M-1000-120-8	1369	3804	0	8	.5	0	25	5.0027394185664346111326899518957841585E04	1100
mysql	xt-1M-1000-120-8	1369	3806	0	8	.75	0	25	5.00022739001881551832273093808798494759E04	1100
mysql	xt-1M-1000-120-8	1369	3823	0	8	1	0	25	4.99957282582726078126866563134631465777E04	1100
mysql	xt-1M-1000-120-8	1369	3843	0	8	.25	0	50	4.99426646656512259952811874682674790193E04	1100
mysql	xt-1M-1000-120-8	1369	3863	0	8	.5	0	50	4.99438768853976882410919626056569397569E04	1100
mysql	xt-1M-1000-120-8	1369	4164	0	8	.75	0	50	4.9958331332497162993489816639789762886E04	1100
mysql	xt-1M-1000-120-8	1369	4184	0	8	1	0	50	4.99250855820895522388059701492537313433E04	1100
mysql	xt-1M-1000-120-8	1369	4204	0	8	.25	0	75	4.99763819496310459176052340692498431574E04	1100
mysql	xt-1M-1000-120-8	1369	4224	0	8	.5	0	75	4.99627055432769846484678334627561077593E04	1100
mysql	xt-1M-1000-120-8	1369	4244	0	8	.75	0	75	4.99800690922125638498073304059503539743E04	1100
mysql	xt-1M-1000-120-8	1369	4265	0	8	1	0	75	5.00059603726819362737778839549675993671E04	1100
mysql	xt-1M-1000-120-8	1369	4384	0	8	.25	0	100	4.99358592125701995459433624088899510096E04	1100
mysql	xt-1M-1000-120-8	1369	4604	0	8	.5	0	100	5.00088911030114722753346080305927342258E04	1100
mysql	xt-1M-1000-120-8	1369	4625	0	8	.75	0	100	4.99854159001314060446780551905387647829E04	1100
mysql	xt-1M-1000-120-8	1369	4724	0	8	1	0	100	4.99163249634251933239781446869495118386E04	1100
mysql	xt-1M-1000-120-8	1369	4765	0	8	.25	.01	0	6.25632531851111666250312265800649512868E04	200
mysql	xt-1M-1000-120-8	1369	4805	0	8	.5	.01	0	6.33045502532495270641362055287728077134E04	400
mysql	xt-1M-1000-120-8	1369	4824	0	8	.75	.01	0	6.09722121692785990736628386523697734916E04	400
mysql	xt-1M-1000-120-8	1369	4844	0	8	1	.01	0	5.98387696757787666878575969485060394152E04	200
mysql	xt-1M-1000-120-8	1369	5205	0	8	.25	.1	0	5.97494202879666427780311420939474884354E04	400
mysql	xt-1M-1000-120-8	1369	5245	0	8	.5	.1	0	6.57404044826988619952631274911905724685E04	200
mysql	xt-1M-1000-120-8	1369	5284	0	8	.75	.1	0	6.29211367942166271968091736258257509661E04	400
mysql	xt-1M-1000-120-8	1369	5304	0	8	1	.1	0	6.00647914606741573033707865168539325843E04	400
mysql	xt-1M-1000-120-8	1369	5606	0	8	.25	1	0	6.02411674613834788448623237071860308932E04	400
mysql	xt-1M-1000-120-8	1369	5608	0	8	.5	1	0	6.32751908981814825071540662789624296134E04	200
mysql	xt-1M-1000-120-8	1369	5626	0	8	.75	1	0	6.40063588532883642495784148397976391227E04	400
