DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
db2	xt-1M-1000-120-2	949	1501	0	2	1	0.1	0	0.000201692693836928	1
db2	xt-1M-1000-120-2	949	1821	0	2	0.25	1	0	0.000180453815589234	1
db2	xt-1M-1000-120-2	949	1841	0	2	0.5	1	0	0.000163996125250732	0.454545454545455
db2	xt-1M-1000-120-2	949	1861	0	2	0.75	1	0	0.000194127539697173	0.454545454545455
db2	xt-1M-1000-120-2	949	1881	0	2	1	1	0	0.000174001444844719	1
db2	xt-1M-1000-120-4	849	2203	0	4	0.25	0	0.25	6.76811017861603e-05	1
db2	xt-1M-1000-120-4	849	2222	0	4	0.5	0	0.25	6.45881831933404e-05	1
db2	xt-1M-1000-120-4	849	2224	0	4	0.75	0	0.25	6.01247576375826e-05	1
db2	xt-1M-1000-120-4	849	2225	0	4	1	0	0.25	5.99208890177715e-05	1
db2	xt-1M-1000-120-4	849	2228	0	4	0.25	0	0.5	6.90863954672443e-05	1
db2	xt-1M-1000-120-4	849	2242	0	4	0.5	0	0.5	6.36519439257724e-05	1
db2	xt-1M-1000-120-4	849	2261	0	4	0.75	0	0.5	6.23214161350226e-05	1
db2	xt-1M-1000-120-4	849	2263	0	4	1	0	0.5	6.27667684414943e-05	1
db2	xt-1M-1000-120-4	849	2283	0	4	0.25	0	0.75	6.8366267507859e-05	1
db2	xt-1M-1000-120-4	849	2301	0	4	0.5	0	0.75	6.98010761688392e-05	1
db2	xt-1M-1000-120-4	849	2304	0	4	0.75	0	0.75	6.41453287781302e-05	1
db2	xt-1M-1000-120-4	849	2322	0	4	1	0	0.75	5.90308262057316e-05	1
db2	xt-1M-1000-120-4	849	2323	0	4	0.25	0	1	6.47221962576845e-05	1
db2	xt-1M-1000-120-4	849	2326	0	4	0.5	0	1	6.28985997796359e-05	1
db2	xt-1M-1000-120-4	849	2342	0	4	0.75	0	1	6.37267504682648e-05	1
db2	xt-1M-1000-120-4	849	3003	0	4	0.25	0.1	0	4.97783810175182e-05	0.545454545454545
db2	xt-1M-1000-120-4	849	3004	0	4	0.5	0.1	0	7.01446264490279e-05	0.545454545454545
db2	xt-1M-1000-120-4	849	3024	0	4	1	0.1	0	3.56565803977544e-05	0.545454545454545
db2	xt-1M-1000-120-4	849	3184	0	4	0.5	1	0	6.16931449144952e-05	0.454545454545455
db2	xt-1M-1000-120-8	1870	3764	0	8	0.25	0	0.25	0.000299303296565519	1
db2	xt-1M-1000-120-8	1870	3804	0	8	0.5	0	0.25	0.000318400799887823	1
db2	xt-1M-1000-120-8	1870	3806	0	8	0.75	0	0.25	0.000330674887376429	1
db2	xt-1M-1000-120-8	1870	3823	0	8	1	0	0.25	0.00033286076974319	1
db2	xt-1M-1000-120-8	1870	3843	0	8	0.25	0	0.5	0.000314652894570655	1
db2	xt-1M-1000-120-8	1870	3863	0	8	0.5	0	0.5	0.000330105349858697	1
db2	xt-1M-1000-120-8	1870	4164	0	8	0.75	0	0.5	0.000335621885933137	1
db2	xt-1M-1000-120-8	1870	4184	0	8	1	0	0.5	0.000310939695434144	1
db2	xt-1M-1000-120-8	1870	4204	0	8	0.25	0	0.75	0.00031095428223143	1
db2	xt-1M-1000-120-8	1870	4224	0	8	0.5	0	0.75	0.00031965030098702	1
db2	xt-1M-1000-120-8	1870	4244	0	8	0.75	0	0.75	0.000322636628837444	1
db2	xt-1M-1000-120-8	1870	4265	0	8	1	0	0.75	0.000332363792846659	1
db2	xt-1M-1000-120-8	1870	4384	0	8	0.25	0	1	0.000320013549931831	1
db2	xt-1M-1000-120-8	1870	4604	0	8	0.5	0	1	0.000322396077063597	1
db2	xt-1M-1000-120-8	1870	4625	0	8	0.75	0	1	0.000324037172193206	1
db2	xt-1M-1000-120-8	1870	4724	0	8	1	0	1	0.000326924331417887	1
db2	xt-1M-1000-120-8	1870	4765	0	8	0.25	0.01	0	0.254614132379357	0.636363636363636
db2	xt-1M-1000-120-8	1870	4805	0	8	0.5	0.01	0	0.857013732114801	0.454545454545455
db2	xt-1M-1000-120-8	1870	4824	0	8	0.75	0.01	0	6.10734205103232	1
db2	xt-1M-1000-120-8	1870	4844	0	8	1	0.01	0	17.2725892872423	1
db2	xt-1M-1000-120-8	1870	5205	0	8	0.25	0.1	0	0.0338910331605241	1
db2	xt-1M-1000-120-8	1870	5245	0	8	0.5	0.1	0	0.037782858952662	1
db2	xt-1M-1000-120-8	1870	5284	0	8	0.75	0.1	0	0.0154852347843412	0.545454545454545
db2	xt-1M-1000-120-8	1870	5304	0	8	1	0.1	0	0.0402231607607194	0.727272727272727
db2	xt-1M-1000-120-8	1870	5606	0	8	0.25	1	0	0.00358106249164288	1
db2	xt-1M-1000-120-8	1870	5608	0	8	0.5	1	0	0.0140418478734604	1
db2	xt-1M-1000-120-8	1870	5626	0	8	0.75	1	0	0.0355439325556748	0.636363636363636
db2	xt-1M-1000-120-8	1870	5628	0	8	1	1	0	0.000205277911974278	1
oracle	pk-xt-1M-1000-120-1	1329	7207	1	1	0.25	0	0.25	0.010958813292526	0.727272727272727
oracle	pk-xt-1M-1000-120-1	1329	7246	1	1	0.5	0	0.25	0.0129267667360581	0.545454545454545
oracle	pk-xt-1M-1000-120-1	1329	7286	1	1	0.75	0	0.25	0.0130222601227954	0.636363636363636
oracle	pk-xt-1M-1000-120-1	1329	7306	1	1	1	0	0.25	0.0167467333763439	0.454545454545455
oracle	pk-xt-1M-1000-120-1	1329	7327	1	1	0.25	0	0.5	0.0159836243158521	0.0909090909090909
oracle	pk-xt-1M-1000-120-1	1329	7366	1	1	0.5	0	0.5	0.0205718652558622	0.0909090909090909
