EXPERIMENTNAME	DBMS	RUNID	BATCHSETID	PCTREAD	MPL	NUMEXTS	PROCTIME	TPS
pk-xt-1M-1000-120-1	pgsql	1129	7726	.01	100	431539.667	11830897	3595.356
pk-xt-1M-1000-120-1	pgsql	1129	7726	.01	200	439229.667	22639233.667	3658.742
pk-xt-1M-1000-120-1	pgsql	1129	7726	.01	300	438157.333	34145298.333	3650.003
pk-xt-1M-1000-120-1	pgsql	1129	7726	.01	400	411838.333	43647798	3429.316
pk-xt-1M-1000-120-1	pgsql	1129	7726	.01	500	405594.333	55157880	3376.303
pk-xt-1M-1000-120-1	pgsql	1129	7726	.01	600	388129.333	65296228.333	3231.739
pk-xt-1M-1000-120-1	pgsql	1129	7726	.01	700	379044	65850490.333	3152.124
pk-xt-1M-1000-120-1	pgsql	1129	7726	.01	800	358260.333	82190991.333	2979.129
pk-xt-1M-1000-120-1	pgsql	1129	7726	.01	900	354415.333	93384884	2948.731
pk-xt-1M-1000-120-1	pgsql	1129	7726	.01	1000	329065.667	96778703.333	2735.921
pk-xt-1M-1000-120-1	pgsql	1129	7747	.01	100	456420.667	11849175.333	3802.862
pk-xt-1M-1000-120-1	pgsql	1129	7747	.01	200	448309.333	23389510.667	3734.967
pk-xt-1M-1000-120-1	pgsql	1129	7747	.01	300	438937.333	34169689.667	3656.085
pk-xt-1M-1000-120-1	pgsql	1129	7747	.01	400	411099	45014065.667	3423.637
pk-xt-1M-1000-120-1	pgsql	1129	7747	.01	500	393723.333	53754623.333	3278.101
pk-xt-1M-1000-120-1	pgsql	1129	7747	.01	600	385859	65428916.333	3214.238
pk-xt-1M-1000-120-1	pgsql	1129	7747	.01	700	369101.333	74138207	3070.997
pk-xt-1M-1000-120-1	pgsql	1129	7747	.01	800	360401.667	84096291	2998.901
pk-xt-1M-1000-120-1	pgsql	1129	7747	.01	900	344348.667	93461719.333	2865.337
pk-xt-1M-1000-120-1	pgsql	1129	7747	.01	1000	350350.333	100353160.333	2914.66
pk-xt-1M-1000-120-1	pgsql	1129	7766	.01	100	450969.667	11859483	3757.632
pk-xt-1M-1000-120-1	pgsql	1129	7766	.01	200	449751.333	23030265.333	3746.886
pk-xt-1M-1000-120-1	pgsql	1129	7766	.01	300	440814.667	33598449.667	3671.1
pk-xt-1M-1000-120-1	pgsql	1129	7766	.01	400	417516.667	44318345.333	3477.305
pk-xt-1M-1000-120-1	pgsql	1129	7766	.01	500	400625.667	55107298.667	3336.111
pk-xt-1M-1000-120-1	pgsql	1129	7766	.01	600	383188.333	65054175	3189.531
pk-xt-1M-1000-120-1	pgsql	1129	7766	.01	700	379760.667	74481283.667	3161.465
pk-xt-1M-1000-120-1	pgsql	1129	7766	.01	800	359062	82836451	2984.987
pk-xt-1M-1000-120-1	pgsql	1129	7766	.01	900	339605	92946568.333	2824.556
pk-xt-1M-1000-120-1	pgsql	1129	7766	.01	1000	359471.333	97933409.667	2989.774
pk-xt-1M-1000-120-1	pgsql	1129	7786	.01	100	457889	11831573.667	3815.158
pk-xt-1M-1000-120-1	pgsql	1129	7786	.01	200	452728	22840098	3771.519
pk-xt-1M-1000-120-1	pgsql	1129	7786	.01	300	450924.667	34001182.333	3755.317
pk-xt-1M-1000-120-1	pgsql	1129	7786	.01	400	443412	43236058	3692.565
pk-xt-1M-1000-120-1	pgsql	1129	7786	.01	500	412317.667	56285033	3432.38
pk-xt-1M-1000-120-1	pgsql	1129	7786	.01	600	403211.667	64196111.667	3356.866
pk-xt-1M-1000-120-1	pgsql	1129	7786	.01	700	387693.667	72750464.667	3225.141
pk-xt-1M-1000-120-1	pgsql	1129	7786	.01	800	374954	82270519	3119.82
pk-xt-1M-1000-120-1	pgsql	1129	7786	.01	900	366046	90759866.667	3048.083
pk-xt-1M-1000-120-1	pgsql	1129	7786	.01	1000	358422.333	106437761.333	2979.165
pk-xt-1M-1000-120-1	pgsql	1129	8126	.1	100	96972	11875629	807.82
pk-xt-1M-1000-120-1	pgsql	1129	8126	.1	200	95439.667	23468568.667	794.631
pk-xt-1M-1000-120-1	pgsql	1129	8126	.1	300	91152.667	34344992.667	758.735
pk-xt-1M-1000-120-1	pgsql	1129	8126	.1	400	91450.333	45527064.333	761.206
pk-xt-1M-1000-120-1	pgsql	1129	8126	.1	500	89817	56520526.667	746.93
pk-xt-1M-1000-120-1	pgsql	1129	8126	.1	600	88186.333	63024044.333	733.576
pk-xt-1M-1000-120-1	pgsql	1129	8126	.1	700	86907	74926186	722.459
pk-xt-1M-1000-120-1	pgsql	1129	8126	.1	800	81981.667	84787569.667	681.75
pk-xt-1M-1000-120-1	pgsql	1129	8126	.1	900	78675.333	94875173.333	653.622
pk-xt-1M-1000-120-1	pgsql	1129	8126	.1	1000	81885.667	102271265.667	678.419
pk-xt-1M-1000-120-1	pgsql	1129	8146	.1	100	96403	11891614	802.99
pk-xt-1M-1000-120-1	pgsql	1129	8146	.1	200	92709	23479167.333	771.998
pk-xt-1M-1000-120-1	pgsql	1129	8146	.1	300	91430.667	34523679	760.458
pk-xt-1M-1000-120-1	pgsql	1129	8146	.1	400	91624	44987418.333	762.229
pk-xt-1M-1000-120-1	pgsql	1129	8146	.1	500	88895	56558353.333	739.551
pk-xt-1M-1000-120-1	pgsql	1129	8146	.1	600	85185	64459653.667	708.012
pk-xt-1M-1000-120-1	pgsql	1129	8146	.1	700	86114.667	74426802.333	715.548
pk-xt-1M-1000-120-1	pgsql	1129	8146	.1	800	84103	86645268.333	698.758
pk-xt-1M-1000-120-1	pgsql	1129	8146	.1	900	81501.667	93602699.667	677.343
pk-xt-1M-1000-120-1	pgsql	1129	8146	.1	1000	77837.333	104412053	645.814
pk-xt-1M-1000-120-1	pgsql	1129	8166	.1	100	100446	11836707.667	836.7
pk-xt-1M-1000-120-1	pgsql	1129	8166	.1	200	100798.667	22993864.667	839.427
pk-xt-1M-1000-120-1	pgsql	1129	8166	.1	300	96991.333	33760608	807.534
pk-xt-1M-1000-120-1	pgsql	1129	8166	.1	400	94337	43746219.667	785.071
pk-xt-1M-1000-120-1	pgsql	1129	8166	.1	500	92387.667	54814792.333	767.829
pk-xt-1M-1000-120-1	pgsql	1129	8166	.1	600	90751.667	63804309	754.052
pk-xt-1M-1000-120-1	pgsql	1129	8166	.1	700	88801.333	75340023.333	738.27
pk-xt-1M-1000-120-1	pgsql	1129	8166	.1	800	84081.667	82061934.333	698.993
pk-xt-1M-1000-120-1	pgsql	1129	8166	.1	900	81851.667	90842241.667	679.897
pk-xt-1M-1000-120-1	pgsql	1129	8166	.1	1000	82525.667	106660341.667	683.56
pk-xt-1M-1000-120-1	pgsql	1129	8186	.1	100	105660.667	11834707.667	880.144
pk-xt-1M-1000-120-1	pgsql	1129	8186	.1	200	103659.667	22817273.667	863.133
pk-xt-1M-1000-120-1	pgsql	1129	8186	.1	300	101118	33907176.333	842.209
pk-xt-1M-1000-120-1	pgsql	1129	8186	.1	400	100591.333	44593244.667	837.254
pk-xt-1M-1000-120-1	pgsql	1129	8186	.1	500	94467	55500038.667	786.136
pk-xt-1M-1000-120-1	pgsql	1129	8186	.1	600	93691	65362547	778.696
pk-xt-1M-1000-120-1	pgsql	1129	8186	.1	700	93977	75092365.333	780.875
pk-xt-1M-1000-120-1	pgsql	1129	8186	.1	800	90758	84405433.667	752.841
pk-xt-1M-1000-120-1	pgsql	1129	8186	.1	900	87078	92897718	723.968
pk-xt-1M-1000-120-1	pgsql	1129	8186	.1	1000	83371	101585766.333	693.114
pk-xt-1M-1000-120-1	pgsql	1129	8526	1	100	11513.333	11843199	95.841
pk-xt-1M-1000-120-1	pgsql	1129	8526	1	200	11319.667	22991862.667	94.12
pk-xt-1M-1000-120-1	pgsql	1129	8526	1	300	11272.333	34321527.667	93.684
pk-xt-1M-1000-120-1	pgsql	1129	8526	1	400	11208.333	45374403	93.223
pk-xt-1M-1000-120-1	pgsql	1129	8526	1	500	11064.333	55637062	91.893
pk-xt-1M-1000-120-1	pgsql	1129	8526	1	600	10860	65298971.667	89.647
pk-xt-1M-1000-120-1	pgsql	1129	8526	1	700	10513.333	73289603	87.022
pk-xt-1M-1000-120-1	pgsql	1129	8526	1	800	9680.333	82940443.667	80.131
pk-xt-1M-1000-120-1	pgsql	1129	8526	1	900	9372.667	91078853.667	76.678
pk-xt-1M-1000-120-1	pgsql	1129	8526	1	1000	9707.333	100900887	78.734
pk-xt-1M-1000-120-1	pgsql	1129	8547	1	100	10836.333	11875404.333	90.224
pk-xt-1M-1000-120-1	pgsql	1129	8547	1	200	11493.333	23429829.333	95.5
pk-xt-1M-1000-120-1	pgsql	1129	8547	1	300	10737.333	34636259.333	89.075
pk-xt-1M-1000-120-1	pgsql	1129	8547	1	400	10466.333	45654714.333	86.731
pk-xt-1M-1000-120-1	pgsql	1129	8547	1	500	10361.333	55764417	85.82
pk-xt-1M-1000-120-1	pgsql	1129	8547	1	600	10017.667	65995067	82.151
pk-xt-1M-1000-120-1	pgsql	1129	8547	1	700	9559.333	75003927.333	78.288
pk-xt-1M-1000-120-1	pgsql	1129	8547	1	800	9066	81836252	74.462
pk-xt-1M-1000-120-1	pgsql	1129	8547	1	900	8941.333	90848960.333	72.572
pk-xt-1M-1000-120-1	pgsql	1129	8547	1	1000	8933.667	102038434.333	71.74
pk-xt-1M-1000-120-1	pgsql	1129	8567	1	100	11219.333	11864792	93.332
pk-xt-1M-1000-120-1	pgsql	1129	8567	1	200	11589.333	23441893	96.477
pk-xt-1M-1000-120-1	pgsql	1129	8567	1	300	11253	34438744.333	93.463
pk-xt-1M-1000-120-1	pgsql	1129	8567	1	400	10975.667	44873929	90.87
pk-xt-1M-1000-120-1	pgsql	1129	8567	1	500	10567	56127525	86.757
pk-xt-1M-1000-120-1	pgsql	1129	8567	1	600	10092.667	65798893.333	82.616
pk-xt-1M-1000-120-1	pgsql	1129	8567	1	700	9865.333	74497932	82.032
pk-xt-1M-1000-120-1	pgsql	1129	8567	1	800	9265.333	82995368.333	75.585
pk-xt-1M-1000-120-1	pgsql	1129	8567	1	900	9175.333	91437666.333	75.421
pk-xt-1M-1000-120-1	pgsql	1129	8567	1	1000	9239.333	100275825.667	76.382
pk-xt-1M-1000-120-1	pgsql	1129	8586	1	100	12093.333	11852002	100.688
pk-xt-1M-1000-120-1	pgsql	1129	8586	1	200	12086.333	23255036	100.336
pk-xt-1M-1000-120-1	pgsql	1129	8586	1	300	12170.667	34799152.333	101.05
pk-xt-1M-1000-120-1	pgsql	1129	8586	1	400	11635.333	45783642.667	96.246
pk-xt-1M-1000-120-1	pgsql	1129	8586	1	500	11108.667	56322373.667	91.607
pk-xt-1M-1000-120-1	pgsql	1129	8586	1	600	10576.333	66002468.667	86.756
pk-xt-1M-1000-120-1	pgsql	1129	8586	1	700	10230	75187782	84.198
pk-xt-1M-1000-120-1	pgsql	1129	8586	1	800	9909.333	82866010	80.67
pk-xt-1M-1000-120-1	pgsql	1129	8586	1	900	9724.333	92294270.333	79.832
pk-xt-1M-1000-120-1	pgsql	1129	8586	1	1000	9826	101819145.333	79.563
pk-xt-1M-1000-120-2	pgsql	1729	9341	.01	100	37963422.333	11659507	302156.347
pk-xt-1M-1000-120-2	pgsql	1729	9341	.01	200	39066250.333	23752600.667	325551.181
pk-xt-1M-1000-120-2	pgsql	1729	9341	.01	300	39075945	35735499.667	325632.032
pk-xt-1M-1000-120-2	pgsql	1729	9341	.01	400	38124270.333	48750197.667	308057.311
pk-xt-1M-1000-120-2	pgsql	1729	9341	.01	500	39355458	63512436.667	301739.656
pk-xt-1M-1000-120-2	pgsql	1729	9341	.01	600	39432716	69403970.333	311046.195
pk-xt-1M-1000-120-2	pgsql	1729	9341	.01	700	38518718.667	88966738	297265.164
pk-xt-1M-1000-120-2	pgsql	1729	9341	.01	800	38619889.333	91896210	307247.153
pk-xt-1M-1000-120-2	pgsql	1729	9341	.01	900	38007084.333	104566981.667	315744.756
pk-xt-1M-1000-120-2	pgsql	1729	9341	.01	1000	38709290	115138102	301736.823
pk-xt-1M-1000-120-2	pgsql	1729	9434	.01	100	37663022.333	11599701.333	312507.397
pk-xt-1M-1000-120-2	pgsql	1729	9434	.01	200	38701298.333	24509781	302078.088
pk-xt-1M-1000-120-2	pgsql	1729	9434	.01	300	39975700.667	36817653	333127.138
pk-xt-1M-1000-120-2	pgsql	1729	9434	.01	400	37940826.333	46912426.667	307350.512
pk-xt-1M-1000-120-2	pgsql	1729	9434	.01	500	39256644	59709807	324239.274
pk-xt-1M-1000-120-2	pgsql	1729	9434	.01	600	38687578.333	68419865	320526.611
pk-xt-1M-1000-120-2	pgsql	1729	9434	.01	700	38664357	81220314.667	318920.854
pk-xt-1M-1000-120-2	pgsql	1729	9434	.01	800	38248244.333	95686906.667	302654.864
pk-xt-1M-1000-120-2	pgsql	1729	9434	.01	900	38214945.333	103646502.667	299301.628
pk-xt-1M-1000-120-2	pgsql	1729	9434	.01	1000	37913344.667	115573427.333	297146.768
pk-xt-1M-1000-120-2	pgsql	1729	9436	.01	100	36917863.333	11404514.333	301714.725
pk-xt-1M-1000-120-2	pgsql	1729	9436	.01	200	39522666	23788370.667	329352.891
pk-xt-1M-1000-120-2	pgsql	1729	9436	.01	300	39143400	35643501	326195
pk-xt-1M-1000-120-2	pgsql	1729	9436	.01	400	38698669	46217537.667	319662.626
pk-xt-1M-1000-120-2	pgsql	1729	9436	.01	500	39256068	60072341.333	319988.499
pk-xt-1M-1000-120-2	pgsql	1729	9436	.01	600	39519445.667	70812045	304084.731
pk-xt-1M-1000-120-2	pgsql	1729	9436	.01	700	38612811.333	84524981.333	300535.519
pk-xt-1M-1000-120-2	pgsql	1729	9436	.01	800	38474758.667	96999075.667	298586.853
pk-xt-1M-1000-120-2	pgsql	1729	9436	.01	900	38204959	103412288	307316.661
pk-xt-1M-1000-120-2	pgsql	1729	9436	.01	1000	39075158	116946179.333	325623.572
pk-xt-1M-1000-120-2	pgsql	1729	9439	.01	100	37558428.667	12289150.667	303332.404
pk-xt-1M-1000-120-2	pgsql	1729	9439	.01	200	39080598	24816253	310667.038
pk-xt-1M-1000-120-2	pgsql	1729	9439	.01	300	38986510	35639998.667	324592.226
pk-xt-1M-1000-120-2	pgsql	1729	9439	.01	400	38278963.333	49642189.667	302673.156
pk-xt-1M-1000-120-2	pgsql	1729	9439	.01	500	39461060.333	59303438.667	328841.288
pk-xt-1M-1000-120-2	pgsql	1729	9439	.01	600	39285481.667	71272914.667	325367.566
pk-xt-1M-1000-120-2	pgsql	1729	9439	.01	700	38388585	81674763.333	319898.515
pk-xt-1M-1000-120-2	pgsql	1729	9439	.01	800	38289227	93966221	319076.892
pk-xt-1M-1000-120-2	pgsql	1729	9439	.01	900	38352213.667	111738853.333	303188.044
pk-xt-1M-1000-120-2	pgsql	1729	9439	.01	1000	37589483	121100740.667	300170.369
pk-xt-1M-1000-120-2	pgsql	1729	9441	.1	100	37473757.333	11932945.333	312279.487
pk-xt-1M-1000-120-2	pgsql	1729	9441	.1	200	39398882	23779532.333	328314.195
pk-xt-1M-1000-120-2	pgsql	1729	9441	.1	300	38960225	35666639.667	324668.542
pk-xt-1M-1000-120-2	pgsql	1729	9441	.1	400	38496979.667	46572123.667	319305.977
pk-xt-1M-1000-120-2	pgsql	1729	9441	.1	500	39109594	58007736	320489.293
pk-xt-1M-1000-120-2	pgsql	1729	9441	.1	600	39734596.667	70465936	331118.834
pk-xt-1M-1000-120-2	pgsql	1729	9441	.1	700	38432460.333	83669028	303275.897
pk-xt-1M-1000-120-2	pgsql	1729	9441	.1	800	38457133.667	99527455.667	312268.421
pk-xt-1M-1000-120-2	pgsql	1729	9441	.1	900	38231597	104975283.333	309130.507
pk-xt-1M-1000-120-2	pgsql	1729	9441	.1	1000	38505645.667	113765829.667	296277.028
pk-xt-1M-1000-120-2	pgsql	1729	9443	.1	100	36867696.333	12119163.667	301685.353
pk-xt-1M-1000-120-2	pgsql	1729	9443	.1	200	38967933	24853526.333	299935.379
pk-xt-1M-1000-120-2	pgsql	1729	9443	.1	300	39397757.333	36499038	320246.489
pk-xt-1M-1000-120-2	pgsql	1729	9443	.1	400	38082757	47108726.667	307205.382
pk-xt-1M-1000-120-2	pgsql	1729	9443	.1	500	39336788.667	61462001.333	301167.987
pk-xt-1M-1000-120-2	pgsql	1729	9443	.1	600	39320837	72099128.333	320586.857
pk-xt-1M-1000-120-2	pgsql	1729	9443	.1	700	38055082.333	82327504	317124.008
pk-xt-1M-1000-120-2	pgsql	1729	9443	.1	800	38168412.333	93412487.667	301996.629
pk-xt-1M-1000-120-2	pgsql	1729	9443	.1	900	37905498.333	103421450.667	297885.899
pk-xt-1M-1000-120-2	pgsql	1729	9443	.1	1000	38412842.667	121459062.667	297080.818
pk-xt-1M-1000-120-2	pgsql	1729	9445	.1	100	37610259.333	11942325.667	313414.401
pk-xt-1M-1000-120-2	pgsql	1729	9445	.1	200	39068217	24904225.333	311751.313
pk-xt-1M-1000-120-2	pgsql	1729	9445	.1	300	39380881.333	35498766.667	318719.342
pk-xt-1M-1000-120-2	pgsql	1729	9445	.1	400	39190372	50595773.667	303664.514
pk-xt-1M-1000-120-2	pgsql	1729	9445	.1	500	39393280	60413662.333	310620.137
pk-xt-1M-1000-120-2	pgsql	1729	9445	.1	600	39132992	72779605.667	317175.435
pk-xt-1M-1000-120-2	pgsql	1729	9445	.1	700	38918146	84845223.667	301989.695
pk-xt-1M-1000-120-2	pgsql	1729	9445	.1	800	38213257.667	95700103.333	310824.901
pk-xt-1M-1000-120-2	pgsql	1729	9445	.1	900	39215311.667	105085484.667	326793.347
pk-xt-1M-1000-120-2	pgsql	1729	9445	.1	1000	37780652	116750914	314833.61
pk-xt-1M-1000-120-2	pgsql	1729	9447	.1	100	697.667	11198441.667	5.814
pk-xt-1M-1000-120-2	pgsql	1729	9447	.1	200	624.667	19712744	5.205
pk-xt-1M-1000-120-2	pgsql	1729	9447	.1	300	683.333	29740169	5.694
pk-xt-1M-1000-120-2	pgsql	1729	9447	.1	400	687	38828675.667	5.725
pk-xt-1M-1000-120-2	pgsql	1729	9447	.1	500	843	48904399.333	7.024
pk-xt-1M-1000-120-2	pgsql	1729	9447	.1	600	1006.333	61145508.667	8.386
pk-xt-1M-1000-120-2	pgsql	1729	9447	.1	700	829.333	71287925.333	6.911
pk-xt-1M-1000-120-2	pgsql	1729	9447	.1	800	838.667	84152965	6.988
pk-xt-1M-1000-120-2	pgsql	1729	9447	.1	900	859	90196284.333	7.157
pk-xt-1M-1000-120-2	pgsql	1729	9447	.1	1000	853.333	86502267.333	7.111
pk-xt-1M-1000-120-2	pgsql	1729	9448	1	100	660	11373044.333	5.499
pk-xt-1M-1000-120-2	pgsql	1729	9448	1	200	709.333	21928214.333	5.91
pk-xt-1M-1000-120-2	pgsql	1729	9448	1	300	750	32042705.333	6.25
pk-xt-1M-1000-120-2	pgsql	1729	9448	1	400	713.667	40645285.667	5.947
pk-xt-1M-1000-120-2	pgsql	1729	9448	1	500	789.333	45707344.667	6.577
pk-xt-1M-1000-120-2	pgsql	1729	9448	1	600	806.667	60093862.333	6.721
pk-xt-1M-1000-120-2	pgsql	1729	9448	1	700	751.333	69012810	6.261
pk-xt-1M-1000-120-2	pgsql	1729	9448	1	800	725.333	74844390.667	5.797
pk-xt-1M-1000-120-2	pgsql	1729	9448	1	900	842.333	83466859.333	7.019
pk-xt-1M-1000-120-2	pgsql	1729	9448	1	1000	864.333	83189801.333	7.202
pk-xt-1M-1000-120-2	pgsql	1729	9450	1	100	675	11467100.333	5.625
pk-xt-1M-1000-120-2	pgsql	1729	9450	1	200	698.333	21619877	5.819
pk-xt-1M-1000-120-2	pgsql	1729	9450	1	300	800	32756888.667	6.667
pk-xt-1M-1000-120-2	pgsql	1729	9450	1	400	742.667	41997949	6.189
pk-xt-1M-1000-120-2	pgsql	1729	9450	1	500	849.667	47636358	7.078
pk-xt-1M-1000-120-2	pgsql	1729	9450	1	600	861.333	58792802	7.177
pk-xt-1M-1000-120-2	pgsql	1729	9450	1	700	789.667	76937839.667	6.58
pk-xt-1M-1000-120-2	pgsql	1729	9450	1	800	806.333	78970418.333	6.716
pk-xt-1M-1000-120-2	pgsql	1729	9450	1	900	870	102682847.667	6.404
pk-xt-1M-1000-120-2	pgsql	1729	9450	1	1000	807	127710439	4.134
pk-xt-1M-1000-120-2	pgsql	1729	9452	1	100	665.333	11253373	5.544
pk-xt-1M-1000-120-2	pgsql	1729	9452	1	200	627	20305814.333	5.22
pk-xt-1M-1000-120-2	pgsql	1729	9452	1	300	644.333	29739215.667	5.369
pk-xt-1M-1000-120-2	pgsql	1729	9452	1	400	668.667	38649876	5.572
pk-xt-1M-1000-120-2	pgsql	1729	9452	1	500	844	48695834.667	7.032
pk-xt-1M-1000-120-2	pgsql	1729	9452	1	600	928	61108839.667	7.733
pk-xt-1M-1000-120-2	pgsql	1729	9452	1	700	853.333	73302353	7.109
pk-xt-1M-1000-120-2	pgsql	1729	9452	1	800	601.333	61539043.667	4.907
pk-xt-1M-1000-120-2	pgsql	1729	9452	1	900	833.333	83517510	6.944
pk-xt-1M-1000-120-2	pgsql	1729	9452	1	1000	621.667	60471451.667	4.801
pk-xt-1M-1000-120-2	pgsql	1729	9454	1	100	703	11412601.333	5.858
pk-xt-1M-1000-120-2	pgsql	1729	9454	1	200	729.333	21810950	6.078
pk-xt-1M-1000-120-2	pgsql	1729	9454	1	300	746.667	31176419.333	6.222
pk-xt-1M-1000-120-2	pgsql	1729	9454	1	400	767.333	42564246	6.394
pk-xt-1M-1000-120-2	pgsql	1729	9454	1	500	814.333	47501667.333	6.765
pk-xt-1M-1000-120-2	pgsql	1729	9454	1	600	907.667	58812821.333	7.563
pk-xt-1M-1000-120-2	pgsql	1729	9454	1	700	791	70344138.333	6.591
pk-xt-1M-1000-120-2	pgsql	1729	9454	1	800	792.667	80538067	6.605
pk-xt-1M-1000-120-2	pgsql	1729	9454	1	900	873	101409904	6.392
pk-xt-1M-1000-120-2	pgsql	1729	9454	1	1000	692.333	74585315.333	5.768
pk-xt-1M-1000-120-4	pgsql	1472	9438	.01	100	1123944	11574161.333	7918.967
pk-xt-1M-1000-120-4	pgsql	1472	9438	.01	200	1273645	23933990	10607.79
pk-xt-1M-1000-120-4	pgsql	1472	9438	.01	300	1174336.333	35819286.333	9760.632
pk-xt-1M-1000-120-4	pgsql	1472	9438	.01	400	1126982.667	47503820.667	9346.317
pk-xt-1M-1000-120-4	pgsql	1472	9438	.01	500	1131760	58499924.333	9402.224
pk-xt-1M-1000-120-4	pgsql	1472	9438	.01	600	1151443.333	71056366.667	9566.462
pk-xt-1M-1000-120-4	pgsql	1472	9438	.01	700	896906.333	82233482.667	7456.443
pk-xt-1M-1000-120-4	pgsql	1472	9438	.01	800	852555.333	93728723.333	7082.976
pk-xt-1M-1000-120-4	pgsql	1472	9438	.01	900	102557.333	92900501.333	817.145
pk-xt-1M-1000-120-4	pgsql	1472	9438	.01	1000	566026	115995443.333	4713.907
pk-xt-1M-1000-120-4	pgsql	1472	9440	.01	100	855326	11521459	6858.875
pk-xt-1M-1000-120-4	pgsql	1472	9440	.01	200	173190.333	16193686.333	1369.792
pk-xt-1M-1000-120-4	pgsql	1472	9440	.01	300	608608.333	35683925	5070.183
pk-xt-1M-1000-120-4	pgsql	1472	9440	.01	400	719753.667	47469820.333	5997.781
pk-xt-1M-1000-120-4	pgsql	1472	9440	.01	500	694937	59342382.667	5791.033
pk-xt-1M-1000-120-4	pgsql	1472	9440	.01	600	364366	56216102.333	2186.713
pk-xt-1M-1000-120-4	pgsql	1472	9440	.01	700	39426	69183794.667	247.84
pk-xt-1M-1000-120-4	pgsql	1472	9440	.01	800	23883.667	128966538.667	155.523
pk-xt-1M-1000-120-4	pgsql	1472	9440	.01	900	68441.333	212357221.333	433.155
pk-xt-1M-1000-120-4	pgsql	1472	9440	.01	1000	132362.333	110862671	1066.95
pk-xt-1M-1000-120-4	pgsql	1472	9442	.01	100	1467241.333	11797969.333	12225.087
pk-xt-1M-1000-120-4	pgsql	1472	9442	.01	200	1517206.333	22670270	12632.424
pk-xt-1M-1000-120-4	pgsql	1472	9442	.01	300	1454906.333	31130762.333	12096.519
pk-xt-1M-1000-120-4	pgsql	1472	9442	.01	400	1578189.333	40125138.333	13126.85
pk-xt-1M-1000-120-4	pgsql	1472	9442	.01	500	1945598.333	40071225.667	14631.313
pk-xt-1M-1000-120-4	pgsql	1472	9442	.01	600	2114373.333	50639784	14916.537
pk-xt-1M-1000-120-4	pgsql	1472	9442	.01	700	1349965	59968514.667	11139.48
pk-xt-1M-1000-120-4	pgsql	1472	9442	.01	800	1464020.667	54355301	11215.559
pk-xt-1M-1000-120-4	pgsql	1472	9442	.01	900	854599.667	79035646.667	6944.421
pk-xt-1M-1000-120-4	pgsql	1472	9442	.01	1000	876437	112729157	7285.044
pk-xt-1M-1000-120-4	pgsql	1472	9444	.01	100	1321670.333	11992192.333	11011.818
pk-xt-1M-1000-120-4	pgsql	1472	9444	.01	200	1328777.333	23747109.333	11065.846
pk-xt-1M-1000-120-4	pgsql	1472	9444	.01	300	1288306.667	35091938.667	10719.307
pk-xt-1M-1000-120-4	pgsql	1472	9444	.01	400	812485	43113783	4732.665
pk-xt-1M-1000-120-4	pgsql	1472	9444	.01	500	741338.667	50859244	6159.605
pk-xt-1M-1000-120-4	pgsql	1472	9444	.01	600	1117759.667	71009787	9269.568
pk-xt-1M-1000-120-4	pgsql	1472	9444	.01	700	493107	77518475.333	4087.454
pk-xt-1M-1000-120-4	pgsql	1472	9444	.01	800	778076.667	94729151	6466.057
pk-xt-1M-1000-120-4	pgsql	1472	9444	.01	900	137684	103458059.667	349.941
pk-xt-1M-1000-120-4	pgsql	1472	9444	.01	1000	126563.333	104222176.333	965.93
pk-xt-1M-1000-120-4	pgsql	1472	9446	.1	100	363041.667	11836612	3024.698
pk-xt-1M-1000-120-4	pgsql	1472	9446	.1	200	368298	22681087.667	3066.894
pk-xt-1M-1000-120-4	pgsql	1472	9446	.1	300	364563.333	32183169	3033.583
pk-xt-1M-1000-120-4	pgsql	1472	9446	.1	400	390936	37526768.667	3255.066
pk-xt-1M-1000-120-4	pgsql	1472	9446	.1	500	388622.667	50200495.667	3230.507
pk-xt-1M-1000-120-4	pgsql	1472	9446	.1	600	445420.333	61499187	3694.017
pk-xt-1M-1000-120-4	pgsql	1472	9446	.1	700	406304	70931059	3375.164
pk-xt-1M-1000-120-4	pgsql	1472	9446	.1	800	561370.333	70211026	3754.919
pk-xt-1M-1000-120-4	pgsql	1472	9446	.1	900	706520.667	85346356.667	3599.518
pk-xt-1M-1000-120-4	pgsql	1472	9446	.1	1000	949077.333	100429193.333	4170.656
pk-xt-1M-1000-120-4	pgsql	1472	9449	.1	100	349357.667	11716572.667	2910.514
pk-xt-1M-1000-120-4	pgsql	1472	9449	.1	200	347691.333	22729580	2895.475
pk-xt-1M-1000-120-4	pgsql	1472	9449	.1	300	374367.667	33391524.333	3116.728
pk-xt-1M-1000-120-4	pgsql	1472	9449	.1	400	399403.333	41142324	3321.376
pk-xt-1M-1000-120-4	pgsql	1472	9449	.1	500	390666.333	54122181.333	3250.491
pk-xt-1M-1000-120-4	pgsql	1472	9449	.1	600	444844.667	59713727	3699.481
pk-xt-1M-1000-120-4	pgsql	1472	9449	.1	700	666712.333	66428618.333	4265.79
pk-xt-1M-1000-120-4	pgsql	1472	9449	.1	800	514535.667	58237860	3307.624
pk-xt-1M-1000-120-4	pgsql	1472	9449	.1	900	34519.333	79865686.333	283.174
pk-xt-1M-1000-120-4	pgsql	1472	9449	.1	1000	133024.667	115862655	1107.562
pk-xt-1M-1000-120-4	pgsql	1472	9451	.1	100	360330	11803226.667	3001.351
