DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
mysql	pk-xt-1M-1000-120-1	2469	7726	1	1	.25	.01	0	139.277	1100
mysql	pk-xt-1M-1000-120-1	2469	7747	1	1	.5	.01	0	140.139	1100
mysql	pk-xt-1M-1000-120-1	2469	7766	1	1	.75	.01	0	139.543	1100
mysql	pk-xt-1M-1000-120-1	2469	7786	1	1	1	.01	0	140.366	1100
mysql	pk-xt-1M-1000-120-1	2469	8126	1	1	.25	.1	0	459.388	1100
mysql	pk-xt-1M-1000-120-1	2469	8146	1	1	.5	.1	0	459.692	1100
mysql	pk-xt-1M-1000-120-1	2469	8166	1	1	.75	.1	0	470.813	1100
mysql	pk-xt-1M-1000-120-1	2469	8186	1	1	1	.1	0	488.201	1100
mysql	pk-xt-1M-1000-120-2	2390	9266	1	2	.25	0	25	14582.572	1100
mysql	pk-xt-1M-1000-120-2	2390	9305	1	2	.5	0	25	22066.56	100
mysql	pk-xt-1M-1000-120-2	2390	9306	1	2	.75	0	25	22921.728	100
mysql	pk-xt-1M-1000-120-2	2390	9308	1	2	1	0	25	17039.557	100
mysql	pk-xt-1M-1000-120-2	2390	9310	1	2	.25	0	50	22266.376	1100
mysql	pk-xt-1M-1000-120-2	2390	9312	1	2	.5	0	50	16360.074	1100
mysql	pk-xt-1M-1000-120-2	2390	9313	1	2	.75	0	50	43815.991	100
mysql	pk-xt-1M-1000-120-2	2390	9315	1	2	1	0	50	34946.324	100
mysql	pk-xt-1M-1000-120-2	2390	9317	1	2	.25	0	75	23422.374	1100
mysql	pk-xt-1M-1000-120-2	2390	9319	1	2	.5	0	75	14411.954	1100
mysql	pk-xt-1M-1000-120-2	2390	9321	1	2	.75	0	75	64384.523	1100
mysql	pk-xt-1M-1000-120-2	2390	9323	1	2	1	0	75	64965.968	1100
mysql	pk-xt-1M-1000-120-2	2390	9329	1	2	.25	0	100	24608.747	1100
mysql	pk-xt-1M-1000-120-2	2390	9334	1	2	.5	0	100	10879.464	1100
mysql	pk-xt-1M-1000-120-2	2390	9337	1	2	.75	0	100	63484.843	1100
mysql	pk-xt-1M-1000-120-2	2390	9340	1	2	1	0	100	63338.031	1100
mysql	pk-xt-1M-1000-120-4	2070	8686	1	4	.25	0	25	22733.518	1100
mysql	pk-xt-1M-1000-120-4	2070	9422	1	4	.25	0	75	15222.61	1100
mysql	pk-xt-1M-1000-120-4	2070	9424	1	4	.5	0	75	19510.269	1100
mysql	pk-xt-1M-1000-120-4	2070	9438	1	4	.25	.01	0	120742.058	1100
mysql	pk-xt-1M-1000-120-4	2070	9440	1	4	.5	.01	0	117737.381	1100
mysql	pk-xt-1M-1000-120-4	2070	9442	1	4	.75	.01	0	116330.728	1100
mysql	pk-xt-1M-1000-120-4	2070	9449	1	4	.5	.1	0	117230.337	1100
mysql	pk-xt-1M-1000-120-4	2070	9451	1	4	.75	.1	0	119984.464	1100
mysql	pk-xt-1M-1000-120-4	2070	9453	1	4	1	.1	0	116550.686	1100
mysql	pk-xt-1M-1000-120-6	3010	9546	1	6	.25	0	25	2779.57	1100
mysql	pk-xt-1M-1000-120-6	3010	9566	1	6	.5	0	25	26219.882	100
mysql	pk-xt-1M-1000-120-6	3010	9568	1	6	.75	0	25	26963.733	100
mysql	pk-xt-1M-1000-120-6	3010	9570	1	6	1	0	25	21956.643	100
mysql	pk-xt-1M-1000-120-6	3010	9572	1	6	.25	0	50	6433.792	700
mysql	pk-xt-1M-1000-120-6	3010	9574	1	6	.5	0	50	17881.194	1100
mysql	pk-xt-1M-1000-120-6	3010	9587	1	6	.75	0	50	48793.866	100
mysql	pk-xt-1M-1000-120-6	3010	9589	1	6	1	0	50	42022.947	100
mysql	pk-xt-1M-1000-120-6	3010	9591	1	6	.25	0	75	16341.945	1100
mysql	pk-xt-1M-1000-120-6	3010	9593	1	6	.5	0	75	4625.585	1100
mysql	pk-xt-1M-1000-120-6	3010	9595	1	6	.75	0	75	63990.198	600
mysql	pk-xt-1M-1000-120-6	3010	9597	1	6	1	0	75	63803.048	800
mysql	pk-xt-1M-1000-120-6	3010	9607	1	6	.25	0	100	2939.261	800
mysql	pk-xt-1M-1000-120-6	3010	9609	1	6	.5	0	100	5395.537	1100
mysql	pk-xt-1M-1000-120-6	3010	9611	1	6	.75	0	100	65653.081	1100
mysql	pk-xt-1M-1000-120-6	3010	9614	1	6	1	0	100	65594.999	1100
mysql	pk-xt-1M-1000-120-6	3010	9626	1	6	.25	.01	0	30.362	1100
mysql	pk-xt-1M-1000-120-6	3010	9628	1	6	.5	.01	0	29.556	1100
mysql	pk-xt-1M-1000-120-6	3010	9632	1	6	1	.01	0	31.69	1100
mysql	pk-xt-1M-1000-120-6	3010	9647	1	6	.25	.1	0	131.09	1100
mysql	pk-xt-1M-1000-120-6	3010	9649	1	6	.5	.1	0	138.115	1100
