"DBMS" "EXPERIMENTNAME" "RUNID" "BATCHSETID" "PK" "NUMPROCESSORS" "ACTROWPOOL" "PCTREAD" "PCTUPDATE" "ATP" "MAXMPL"
"495" "oracle" "pk-xt-1M-1000-120-8" 1609 9412 1 1 0.5 0.01 0.01 0.000102387317651146 1
"496" "oracle" "pk-xt-1M-1000-120-8" 1609 9414 1 1 0.75 0.01 0.01 0.000133151630195548 1
"497" "oracle" "pk-xt-1M-1000-120-8" 1609 9416 1 1 1 0.01 0.01 0.000144197754788493 1
"498" "oracle" "pk-xt-1M-1000-120-8" 1609 9419 1 1 0.25 0.1 0.1 0.000130575301751618 1
"499" "oracle" "pk-xt-1M-1000-120-8" 1609 9421 1 1 0.5 0.1 0.1 0.000137427891341403 1
"500" "oracle" "pk-xt-1M-1000-120-8" 1609 9423 1 1 0.75 0.1 0.1 0.00013451005792053 1
"501" "oracle" "pk-xt-1M-1000-120-8" 1609 9425 1 1 1 0.1 0.1 0.000124945769835132 1
"502" "oracle" "pk-xt-1M-1000-120-8" 1609 9428 1 1 0.25 1 1 0.000133522429538174 1
"503" "oracle" "pk-xt-1M-1000-120-8" 1609 9430 1 1 0.5 1 1 9.70284542136594e-05 1
"504" "oracle" "pk-xt-1M-1000-120-8" 1609 9432 1 1 0.75 1 1 0.000102950500040766 1
"505" "oracle" "pk-xt-1M-1000-120-8" 1609 9437 1 1 1 1 1 0.000127931718028043 1
"506" "oracle" "xt-1M-1000-120-1" 889 1602 0 0.125 0.25 0 0 0.000107816587840381 1
"507" "oracle" "xt-1M-1000-120-1" 889 1623 0 0.125 0.5 0 0 0.000173841719000397 1
"508" "oracle" "xt-1M-1000-120-1" 889 1661 0 0.125 0.75 0 0 0.000214735077755868 1
"509" "oracle" "xt-1M-1000-120-1" 889 1683 0 0.125 1 0 0 0.000191369204094306 1
"510" "oracle" "xt-1M-1000-120-1" 889 1723 0 0.125 0.25 0 0 0.00011957687898641 1
"511" "oracle" "xt-1M-1000-120-1" 889 1763 0 0.125 0.5 0 0 0.000183585068000719 1
"512" "oracle" "xt-1M-1000-120-1" 889 1801 0 0.125 0.75 0 0 0.00021028756275098 1
"513" "oracle" "xt-1M-1000-120-1" 889 1842 0 0.125 1 0 0 0.000167995881498683 1
"514" "oracle" "xt-1M-1000-120-1" 889 1882 0 0.125 0.25 0 0 0.000118528656390443 1
"515" "oracle" "xt-1M-1000-120-1" 889 1902 0 0.125 0.5 0 0 0.000183621453178632 1
"516" "oracle" "xt-1M-1000-120-1" 889 1923 0 0.125 0.75 0 0 0.000217341130311676 1
"517" "oracle" "xt-1M-1000-120-1" 889 1943 0 0.125 1 0 0 0.000175398331346017 1
"518" "oracle" "xt-1M-1000-120-1" 889 1983 0 0.125 0.25 0 0 0.000112122859595577 1
"519" "oracle" "xt-1M-1000-120-1" 889 2022 0 0.125 0.5 0 0 0.000183500622873241 1
"520" "oracle" "xt-1M-1000-120-1" 889 2043 0 0.125 0.75 0 0 0.000219647005149704 1
"521" "oracle" "xt-1M-1000-120-1" 889 2083 0 0.125 1 0 0 0.000166490480574732 1
"522" "oracle" "xt-1M-1000-120-1" 889 2123 0 0.125 0.25 0.01 0.01 0.00724027860252489 1
"523" "oracle" "xt-1M-1000-120-1" 889 2142 0 0.125 0.5 0.01 0.01 0.00845386266418536 0.1
"524" "oracle" "xt-1M-1000-120-1" 889 2144 0 0.125 0.75 0.01 0.01 0.00796551828258766 0
"525" "oracle" "xt-1M-1000-120-1" 889 2147 0 0.125 1 0.01 0.01 0.0116936552022755 1
"526" "oracle" "xt-1M-1000-120-1" 889 2503 0 0.125 0.25 0.1 0.1 0.00435262145815115 1
"527" "oracle" "xt-1M-1000-120-1" 889 2522 0 0.125 0.5 0.1 0.1 0.00912408208204626 1
"528" "oracle" "xt-1M-1000-120-1" 889 2541 0 0.125 0.75 0.1 0.1 0.00526528842370272 1
"529" "oracle" "xt-1M-1000-120-1" 889 2561 0 0.125 1 0.1 0.1 0.0119951614087945 0.3
"530" "oracle" "xt-1M-1000-120-1" 889 4105 0 0.125 0.25 1 1 0.00274580293883977 1
"531" "oracle" "xt-1M-1000-120-1" 889 4124 0 0.125 0.5 1 1 0.00849887471048155 0.4
"532" "oracle" "xt-1M-1000-120-1" 889 4125 0 0.125 0.75 1 1 0.00680023862445391 1
"533" "oracle" "xt-1M-1000-120-1" 889 4144 0 0.125 1 1 1 0.00575708674710058 1
"534" "oracle" "xt-1M-1000-120-2" 610 401 0 0.25 0.25 0 0 8.22643804075938e-05 1
"535" "oracle" "xt-1M-1000-120-2" 610 422 0 0.25 0.5 0 0 0.000120995327930074 1
"536" "oracle" "xt-1M-1000-120-2" 610 462 0 0.25 0.75 0 0 0.000151690522961315 1
"537" "oracle" "xt-1M-1000-120-2" 610 482 0 0.25 1 0 0 0.000141191107153817 1
"538" "oracle" "xt-1M-1000-120-2" 610 521 0 0.25 0.25 0 0 7.86873879467011e-05 1
"539" "oracle" "xt-1M-1000-120-2" 610 542 0 0.25 0.5 0 0 0.000119844539242038 1
"540" "oracle" "xt-1M-1000-120-2" 610 582 0 0.25 0.75 0 0 0.000138901992417426 1
"541" "oracle" "xt-1M-1000-120-2" 610 601 0 0.25 1 0 0 0.000153975340235748 1
"542" "oracle" "xt-1M-1000-120-2" 610 641 0 0.25 0.25 0 0 0.000389123147419883 0
"543" "oracle" "xt-1M-1000-120-2" 610 662 0 0.25 0.5 0 0 0.000177756133849373 1
"544" "oracle" "xt-1M-1000-120-2" 610 702 0 0.25 0.75 0 0 0.000148876902992927 1
"545" "oracle" "xt-1M-1000-120-2" 610 741 0 0.25 1 0 0 0.000158570043312704 1
"546" "oracle" "xt-1M-1000-120-2" 610 762 0 0.25 0.25 0 0 8.54543864191521e-05 1
"547" "oracle" "xt-1M-1000-120-2" 610 802 0 0.25 0.5 0 0 0.00013332718151654 1
"548" "oracle" "xt-1M-1000-120-2" 610 841 0 0.25 0.75 0 0 0.000155416637352157 1
"549" "oracle" "xt-1M-1000-120-2" 610 862 0 0.25 1 0 0 0.000151507236208799 1
"550" "oracle" "xt-1M-1000-120-2" 610 902 0 0.25 0.25 0.01 0.01 0.00476591926157313 0.6
"551" "oracle" "xt-1M-1000-120-2" 610 941 0 0.25 0.5 0.01 0.01 0.00825163835768215 1
"552" "oracle" "xt-1M-1000-120-2" 610 962 0 0.25 0.75 0.01 0.01 0.00815647177886188 0
"553" "oracle" "xt-1M-1000-120-2" 610 1001 0 0.25 1 0.01 0.01 0.0115244286709207 0.1
"554" "oracle" "xt-1M-1000-120-2" 610 1441 0 0.25 0.25 0.1 0.1 0.00404163705603464 0.7
"555" "oracle" "xt-1M-1000-120-2" 610 1461 0 0.25 0.5 0.1 0.1 0.0013406027838955 0
"556" "oracle" "xt-1M-1000-120-2" 610 1482 0 0.25 0.75 0.1 0.1 0.011185975966333 0.2
"557" "oracle" "xt-1M-1000-120-2" 610 1501 0 0.25 1 0.1 0.1 0.00852876377327381 0
"558" "oracle" "xt-1M-1000-120-2" 610 1821 0 0.25 0.25 1 1 0.00436111309973179 0.2
"559" "oracle" "xt-1M-1000-120-2" 610 1841 0 0.25 0.5 1 1 0.0154441185828259 0.2
"560" "oracle" "xt-1M-1000-120-2" 610 1861 0 0.25 0.75 1 1 0.0121275174355328 0.4
"561" "oracle" "xt-1M-1000-120-2" 610 1881 0 0.25 1 1 1 0.00441709542041736 0.7
"562" "oracle" "xt-1M-1000-120-4" 809 2222 0 0.5 0.5 0 0 0.000716361553403359 0.1
"563" "oracle" "xt-1M-1000-120-4" 809 2224 0 0.5 0.75 0 0 0.000304434640346044 0.5
"564" "oracle" "xt-1M-1000-120-4" 809 2225 0 0.5 1 0 0 0.000304561773595641 0.4
"565" "oracle" "xt-1M-1000-120-4" 809 2228 0 0.5 0.25 0 0 0.000287913047847814 0.2
"566" "oracle" "xt-1M-1000-120-4" 809 2242 0 0.5 0.5 0 0 0.000595801486745283 0.1
"567" "oracle" "xt-1M-1000-120-4" 809 2261 0 0.5 0.75 0 0 0.000335100111265408 0.4
"568" "oracle" "xt-1M-1000-120-4" 809 2263 0 0.5 1 0 0 0.000327055907098986 0.4
"569" "oracle" "xt-1M-1000-120-4" 809 2283 0 0.5 0.25 0 0 0.000288610884045457 0.2
"570" "oracle" "xt-1M-1000-120-4" 809 2301 0 0.5 0.5 0 0 0.000310077064648405 0.6
"571" "oracle" "xt-1M-1000-120-4" 809 2304 0 0.5 0.75 0 0 0.000338461872506562 0.4
"572" "oracle" "xt-1M-1000-120-4" 809 2322 0 0.5 1 0 0 0.000313400363605033 0.5
"573" "oracle" "xt-1M-1000-120-4" 809 2323 0 0.5 0.25 0 0 0.00075369955025646 0
"574" "oracle" "xt-1M-1000-120-4" 809 2326 0 0.5 0.5 0 0 0.000295734643484803 0.6
"575" "oracle" "xt-1M-1000-120-4" 809 2342 0 0.5 0.75 0 0 0.000310115670181663 0.5
"576" "oracle" "xt-1M-1000-120-4" 809 2344 0 0.5 1 0 0 0.000304409356944857 0.4
"577" "oracle" "xt-1M-1000-120-4" 809 2382 0 0.5 0.5 0.01 0.01 0.0465999416580146 0.1
"578" "oracle" "xt-1M-1000-120-4" 809 2387 0 0.5 1 0.01 0.01 0.0268045281719196 0.4
"579" "oracle" "xt-1M-1000-120-4" 809 3023 0 0.5 0.75 0.1 0.1 0.0230291376497783 1
"580" "oracle" "xt-1M-1000-120-4" 809 3204 0 0.5 1 1 1 0.047398533427003 0.1
"581" "oracle" "xt-1M-1000-120-8" 1109 3764 0 1 0.25 0 0 0.000240245671432027 0
"582" "oracle" "xt-1M-1000-120-8" 1109 3804 0 1 0.5 0 0 0.000519788194502061 0
"583" "oracle" "xt-1M-1000-120-8" 1109 3823 0 1 1 0 0 0.000261202960914761 0
"584" "oracle" "xt-1M-1000-120-8" 1109 3863 0 1 0.5 0 0 0.000253233819083874 0
"585" "oracle" "xt-1M-1000-120-8" 1109 4164 0 1 0.75 0 0 0.000240999159762029 0
"586" "oracle" "xt-1M-1000-120-8" 1109 4184 0 1 1 0 0 0.000253670799340655 0
"587" "oracle" "xt-1M-1000-120-8" 1109 4204 0 1 0.25 0 0 0.000246762844115976 0
"588" "oracle" "xt-1M-1000-120-8" 1109 4224 0 1 0.5 0 0 0.000250882820895285 0
"589" "oracle" "xt-1M-1000-120-8" 1109 4244 0 1 0.75 0 0 0.000396607750414984 0
"590" "oracle" "xt-1M-1000-120-8" 1109 4265 0 1 1 0 0 0.000393335304758194 0
"591" "oracle" "xt-1M-1000-120-8" 1109 4384 0 1 0.25 0 0 0.000610579169180883 0
"592" "oracle" "xt-1M-1000-120-8" 1109 4604 0 1 0.5 0 0 0.000300948682454299 0
"593" "oracle" "xt-1M-1000-120-8" 1109 4625 0 1 0.75 0 0 0.000409824236545542 0
"594" "oracle" "xt-1M-1000-120-8" 1109 4724 0 1 1 0 0 0.000353931732814893 0
"595" "oracle" "xt-1M-1000-120-8" 1109 4805 0 1 0.5 0.01 0.01 0.0189869424250596 0.5
"596" "oracle" "xt-1M-1000-120-8" 1109 4844 0 1 1 0.01 0.01 0.0345174490895394 1
"597" "oracle" "xt-1M-1000-120-8" 1109 5205 0 1 0.25 0.1 0.1 0.00724846677166691 0.3
"598" "oracle" "xt-1M-1000-120-8" 1109 5245 0 1 0.5 0.1 0.1 0.0257103471569094 0.1
"599" "oracle" "xt-1M-1000-120-8" 1109 5606 0 1 0.25 1 1 0.00894617603839891 0.4
"600" "oracle" "xt-1M-1000-120-8" 1109 5608 0 1 0.5 1 1 0.0247195210331101 1
"601" "oracle" "xt-1M-1000-120-8" 1109 5626 0 1 0.75 1 1 0.0318635668565029 1
"602" "oracle" "xt-1M-1000-120-8" 1109 5628 0 1 1 1 1 0.0206460206602597 0.2
"603" "pgsql" "pk-xt-1M-1000-120-1" 1129 7207 1 0.125 0.25 0 0 0.000604204672233946 1
"604" "pgsql" "pk-xt-1M-1000-120-1" 1129 7246 1 0.125 0.5 0 0 0.000539439127173873 1
"605" "pgsql" "pk-xt-1M-1000-120-1" 1129 7286 1 0.125 0.75 0 0 0.00051734286702349 1
"606" "pgsql" "pk-xt-1M-1000-120-1" 1129 7306 1 0.125 1 0 0 0.000592292967178258 1
"607" "pgsql" "pk-xt-1M-1000-120-1" 1129 7327 1 0.125 0.25 0 0 0.000493924206204207 1
"608" "pgsql" "pk-xt-1M-1000-120-1" 1129 7366 1 0.125 0.5 0 0 0.000444993734094545 1
"609" "pgsql" "pk-xt-1M-1000-120-1" 1129 7406 1 0.125 0.75 0 0 0.000409283400958105 1
"610" "pgsql" "pk-xt-1M-1000-120-1" 1129 7427 1 0.125 1 0 0 0.000453034285418303 1
"611" "pgsql" "pk-xt-1M-1000-120-1" 1129 7467 1 0.125 0.25 0 0 0.000493512437724248 1
"612" "pgsql" "pk-xt-1M-1000-120-1" 1129 7506 1 0.125 0.5 0 0 0.000511679027035704 1
"613" "pgsql" "pk-xt-1M-1000-120-1" 1129 7546 1 0.125 0.75 0 0 0.000448657463662627 1
"614" "pgsql" "pk-xt-1M-1000-120-1" 1129 7587 1 0.125 1 0 0 0.000450480733522751 1
"615" "pgsql" "pk-xt-1M-1000-120-1" 1129 7627 1 0.125 0.25 0 0 0.000440758656959123 1
"616" "pgsql" "pk-xt-1M-1000-120-1" 1129 7666 1 0.125 0.5 0 0 0.000560261261478022 1
"617" "pgsql" "pk-xt-1M-1000-120-1" 1129 7686 1 0.125 0.75 0 0 0.000569726564689649 1
"618" "pgsql" "pk-xt-1M-1000-120-1" 1129 7706 1 0.125 1 0 0 0.000535658721513626 1
"619" "pgsql" "pk-xt-1M-1000-120-1" 1129 7726 1 0.125 0.25 0.01 0.01 0.00102713401902096 1
"620" "pgsql" "pk-xt-1M-1000-120-1" 1129 7747 1 0.125 0.5 0.01 0.01 0.00104768111575979 1
"621" "pgsql" "pk-xt-1M-1000-120-1" 1129 7766 1 0.125 0.75 0.01 0.01 0.0010336897256138 1
"622" "pgsql" "pk-xt-1M-1000-120-1" 1129 7786 1 0.125 1 0.01 0.01 0.00100740523066334 1
"623" "pgsql" "pk-xt-1M-1000-120-1" 1129 8126 1 0.125 0.25 0.1 0.1 0.00478983750234505 1
"624" "pgsql" "pk-xt-1M-1000-120-1" 1129 8146 1 0.125 0.5 0.1 0.1 0.00485390148674045 1
"625" "pgsql" "pk-xt-1M-1000-120-1" 1129 8166 1 0.125 0.75 0.1 0.1 0.00458101258077154 1
"626" "pgsql" "pk-xt-1M-1000-120-1" 1129 8186 1 0.125 1 0.1 0.1 0.00440085710228654 1
"627" "pgsql" "pk-xt-1M-1000-120-1" 1129 8526 1 0.125 0.25 1 1 0.0393842161746416 1
"628" "pgsql" "pk-xt-1M-1000-120-1" 1129 8567 1 0.125 0.75 1 1 0.0407084317333494 1
"629" "pgsql" "pk-xt-1M-1000-120-2" 1729 9266 1 0.25 0.25 0 0 0.000475578770850925 1
"630" "pgsql" "pk-xt-1M-1000-120-2" 1729 9306 1 0.25 0.75 0 0 0.000475475058769001 1
"631" "pgsql" "pk-xt-1M-1000-120-2" 1729 9308 1 0.25 1 0 0 0.000595684524155655 0.5
"632" "pgsql" "pk-xt-1M-1000-120-2" 1729 9310 1 0.25 0.25 0 0 0.000442987822101198 1
"633" "pgsql" "pk-xt-1M-1000-120-2" 1729 9317 1 0.25 0.25 0 0 2.75897057715275e-07 1
"634" "pgsql" "pk-xt-1M-1000-120-2" 1729 9329 1 0.25 0.25 0 0 0 1
"635" "pgsql" "pk-xt-1M-1000-120-2" 1729 9447 1 0.25 1 0.1 0.1 0.48970139560095 1
"636" "pgsql" "pk-xt-1M-1000-120-2" 1729 9448 1 0.25 0.25 1 1 0.489166157600962 1
"637" "pgsql" "pk-xt-1M-1000-120-2" 1729 9452 1 0.25 0.75 1 1 0.494817990623285 1
"638" "pgsql" "pk-xt-1M-1000-120-2" 1729 9454 1 0.25 1 1 1 0.482372479553558 1
"639" "pgsql" "pk-xt-1M-1000-120-4" 1472 8686 1 0.5 0.25 0 0 8.81335674526146e-05 1
"640" "pgsql" "pk-xt-1M-1000-120-4" 1472 8766 1 0.5 0.5 0 0 7.87709735817877e-05 0.6
"641" "pgsql" "pk-xt-1M-1000-120-4" 1472 8806 1 0.5 0.75 0 0 0.000115999241906223 1
"642" "pgsql" "pk-xt-1M-1000-120-4" 1472 9413 1 0.5 1 0 0 0.0001129529143728 1
"643" "pgsql" "pk-xt-1M-1000-120-4" 1472 9415 1 0.5 0.25 0 0 7.16714948025054e-05 1
"644" "pgsql" "pk-xt-1M-1000-120-4" 1472 9417 1 0.5 0.5 0 0 9.55135988734003e-05 1
"645" "pgsql" "pk-xt-1M-1000-120-4" 1472 9418 1 0.5 0.75 0 0 9.82212864045187e-05 1
"646" "pgsql" "pk-xt-1M-1000-120-4" 1472 9420 1 0.5 1 0 0 7.39611825338246e-05 1
"647" "pgsql" "pk-xt-1M-1000-120-4" 1472 9422 1 0.5 0.25 0 0 6.8524105288699e-05 1
"648" "pgsql" "pk-xt-1M-1000-120-4" 1472 9424 1 0.5 0.5 0 0 9.2046907936101e-05 1
"649" "pgsql" "pk-xt-1M-1000-120-4" 1472 9426 1 0.5 0.75 0 0 6.68417205564367e-05 0.5
"650" "pgsql" "pk-xt-1M-1000-120-4" 1472 9427 1 0.5 1 0 0 0.000125511459077561 0.6
"651" "pgsql" "pk-xt-1M-1000-120-4" 1472 9429 1 0.5 0.25 0 0 0.000319688051820415 0
"652" "pgsql" "pk-xt-1M-1000-120-4" 1472 9431 1 0.5 0.5 0 0 0.000147577278872407 0.6
"653" "pgsql" "pk-xt-1M-1000-120-4" 1472 9433 1 0.5 0.75 0 0 0.00028677823139339 0
"654" "pgsql" "pk-xt-1M-1000-120-4" 1472 9435 1 0.5 1 0 0 0.000125634438113931 0.5
"655" "pgsql" "pk-xt-1M-1000-120-4" 1472 9438 1 0.5 0.25 0.01 0.01 0.000467636416532911 0.5
"656" "pgsql" "pk-xt-1M-1000-120-4" 1472 9442 1 0.5 0.75 0.01 0.01 0.000278837810933258 0.4
"657" "pgsql" "pk-xt-1M-1000-120-4" 1472 9444 1 0.5 1 0.01 0.01 0.000553431305187883 0.2
"658" "pgsql" "pk-xt-1M-1000-120-4" 1472 9451 1 0.5 0.75 0.1 0.1 0.00159321583459951 0.5
"659" "pgsql" "pk-xt-1M-1000-120-4" 1472 9455 1 0.5 0.25 1 1 0.0117071440042454 1
"660" "pgsql" "pk-xt-1M-1000-120-4" 1472 9456 1 0.5 0.5 1 1 0.0123614804324551 0.7
"661" "pgsql" "pk-xt-1M-1000-120-4" 1472 9457 1 0.5 0.75 1 1 0.0149269567821996 0.5
"662" "pgsql" "pk-xt-1M-1000-120-8" 1749 9295 1 1 0.25 0 0 0.000133864650758777 0.3
"663" "pgsql" "pk-xt-1M-1000-120-8" 1749 9307 1 1 0.75 0 0 8.2488421424347e-05 0.3
"664" "pgsql" "pk-xt-1M-1000-120-8" 1749 9309 1 1 1 0 0 0.000450010591184526 0
"665" "pgsql" "pk-xt-1M-1000-120-8" 1749 9311 1 1 0.25 0 0 9.45857768366288e-05 0.3
"666" "pgsql" "pk-xt-1M-1000-120-8" 1749 9314 1 1 0.5 0 0 0.000596548385633615 0.4
"667" "pgsql" "pk-xt-1M-1000-120-8" 1749 9318 1 1 1 0 0 7.22222861768124e-05 0.3
"668" "pgsql" "pk-xt-1M-1000-120-8" 1749 9320 1 1 0.25 0 0 6.94153272744599e-05 0.4
"669" "pgsql" "pk-xt-1M-1000-120-8" 1749 9322 1 1 0.5 0 0 0.000100791526777341 0.3
"670" "pgsql" "pk-xt-1M-1000-120-8" 1749 9328 1 1 0.75 0 0 0.000385442800998896 0.1
"671" "pgsql" "pk-xt-1M-1000-120-8" 1749 9336 1 1 1 0 0 0.00116583775519339 0
"672" "pgsql" "pk-xt-1M-1000-120-8" 1749 9339 1 1 0.25 0 0 0.0008231203926071 0.4
"673" "pgsql" "pk-xt-1M-1000-120-8" 1749 9353 1 1 0.75 0 0 0.00786949593584277 0
"674" "pgsql" "pk-xt-1M-1000-120-8" 1749 9355 1 1 1 0 0 0.000107262000374678 0.4
"675" "pgsql" "pk-xt-1M-1000-120-8" 1749 9409 1 1 0.25 0.01 0.01 0.134353290447635 1
"676" "pgsql" "pk-xt-1M-1000-120-8" 1749 9412 1 1 0.5 0.01 0.01 0.0955964199183802 1
"677" "pgsql" "pk-xt-1M-1000-120-8" 1749 9414 1 1 0.75 0.01 0.01 0.0695684087426083 1
"678" "pgsql" "pk-xt-1M-1000-120-8" 1749 9416 1 1 1 0.01 0.01 0.221112220578509 1
"679" "pgsql" "pk-xt-1M-1000-120-8" 1749 9419 1 1 0.25 0.1 0.1 0.228441230095698 1
"680" "pgsql" "pk-xt-1M-1000-120-8" 1749 9421 1 1 0.5 0.1 0.1 0.225920229755495 1
"681" "pgsql" "pk-xt-1M-1000-120-8" 1749 9423 1 1 0.75 0.1 0.1 0.224090467074971 1
"682" "pgsql" "pk-xt-1M-1000-120-8" 1749 9425 1 1 1 0.1 0.1 0.221008936523796 1
"683" "pgsql" "pk-xt-1M-1000-120-8" 1749 9428 1 1 0.25 1 1 0.233372028003114 1
"684" "pgsql" "pk-xt-1M-1000-120-8" 1749 9430 1 1 0.5 1 1 0.229988983796486 1
"685" "pgsql" "pk-xt-1M-1000-120-8" 1749 9432 1 1 0.75 1 1 0.227300573748595 1
"686" "pgsql" "pk-xt-1M-1000-120-8" 1749 9437 1 1 1 1 1 0.224246920618269 1
"687" "pgsql" "xt-1M-1000-120-1" 969 1602 0 0.125 0.25 0 0 0.000614380417531627 0.5
"688" "pgsql" "xt-1M-1000-120-1" 969 1623 0 0.125 0.5 0 0 0.000668907975719992 0.1
"689" "pgsql" "xt-1M-1000-120-1" 969 1661 0 0.125 0.75 0 0 0.000718689703419204 0
"690" "pgsql" "xt-1M-1000-120-1" 969 1683 0 0.125 1 0 0 0.000764227830683444 0.1
"691" "pgsql" "xt-1M-1000-120-1" 969 1723 0 0.125 0.25 0 0 0.000493778378995093 0
"692" "pgsql" "xt-1M-1000-120-1" 969 1763 0 0.125 0.5 0 0 0.000380219880608019 0
"693" "pgsql" "xt-1M-1000-120-1" 969 1801 0 0.125 0.75 0 0 0.000796185978159829 0
"694" "pgsql" "xt-1M-1000-120-1" 969 1842 0 0.125 1 0 0 0.000769312229550535 0
"695" "pgsql" "xt-1M-1000-120-1" 969 1882 0 0.125 0.25 0 0 0.000474307653228061 0
"696" "pgsql" "xt-1M-1000-120-1" 969 1902 0 0.125 0.5 0 0 0.000269264140055918 0
"697" "pgsql" "xt-1M-1000-120-1" 969 1923 0 0.125 0.75 0 0 0.000619497978480162 0
"698" "pgsql" "xt-1M-1000-120-1" 969 1943 0 0.125 1 0 0 0.000434434870063292 0
"699" "pgsql" "xt-1M-1000-120-1" 969 1983 0 0.125 0.25 0 0 0.000784901702550035 0.3
"700" "pgsql" "xt-1M-1000-120-1" 969 2022 0 0.125 0.5 0 0 0.000624724694962435 0.1
"701" "pgsql" "xt-1M-1000-120-1" 969 2043 0 0.125 0.75 0 0 0.000924166185883634 0
"702" "pgsql" "xt-1M-1000-120-1" 969 2083 0 0.125 1 0 0 0.000281195971558444 0
"703" "pgsql" "xt-1M-1000-120-1" 969 2123 0 0.125 0.25 0.01 0.01 0.384623886532307 1
"704" "pgsql" "xt-1M-1000-120-1" 969 2142 0 0.125 0.5 0.01 0.01 0.287435436449082 1
"705" "pgsql" "xt-1M-1000-120-1" 969 2144 0 0.125 0.75 0.01 0.01 0.383062308182897 1
"706" "pgsql" "xt-1M-1000-120-1" 969 2147 0 0.125 1 0.01 0.01 0.341899115443915 1
"707" "pgsql" "xt-1M-1000-120-1" 969 2503 0 0.125 0.25 0.1 0.1 0.374275362779339 1
"708" "pgsql" "xt-1M-1000-120-1" 969 2522 0 0.125 0.5 0.1 0.1 0.371673810812191 1
"709" "pgsql" "xt-1M-1000-120-1" 969 2541 0 0.125 0.75 0.1 0.1 0.357161361855452 1
"710" "pgsql" "xt-1M-1000-120-1" 969 2561 0 0.125 1 0.1 0.1 0.36915299211138 1
"711" "pgsql" "xt-1M-1000-120-1" 969 4124 0 0.125 0.5 1 1 0.402349368232893 0.6
"712" "pgsql" "xt-1M-1000-120-1" 969 4125 0 0.125 0.75 1 1 0.385040827150982 1
"713" "pgsql" "xt-1M-1000-120-1" 969 4144 0 0.125 1 1 1 0.400383612297078 0.5
"714" "pgsql" "xt-1M-1000-120-2" 709 401 0 0.25 0.25 0 0 0.000260000745931959 0.1
"715" "pgsql" "xt-1M-1000-120-2" 709 422 0 0.25 0.5 0 0 0.000247962767119066 0.1
"716" "pgsql" "xt-1M-1000-120-2" 709 462 0 0.25 0.75 0 0 0.000183107834850263 0.6
"717" "pgsql" "xt-1M-1000-120-2" 709 482 0 0.25 1 0 0 0.000177283627907071 0.3
"718" "pgsql" "xt-1M-1000-120-2" 709 521 0 0.25 0.25 0 0 0.000184817293592862 0.1
"719" "pgsql" "xt-1M-1000-120-2" 709 542 0 0.25 0.5 0 0 0.000269578929144355 0.2
"720" "pgsql" "xt-1M-1000-120-2" 709 582 0 0.25 0.75 0 0 0.000331653117028751 1
"721" "pgsql" "xt-1M-1000-120-2" 709 601 0 0.25 1 0 0 0.000179754167162464 0.5
"722" "pgsql" "xt-1M-1000-120-2" 709 641 0 0.25 0.25 0 0 0.000220303943834378 0.3
"723" "pgsql" "xt-1M-1000-120-2" 709 662 0 0.25 0.5 0 0 4.65102131591806e-05 1
"724" "pgsql" "xt-1M-1000-120-2" 709 702 0 0.25 0.75 0 0 0.000189448668345194 0.1
"725" "pgsql" "xt-1M-1000-120-2" 709 741 0 0.25 1 0 0 0.000276085214924676 1
"726" "pgsql" "xt-1M-1000-120-2" 709 762 0 0.25 0.25 0 0 0.000151969070120571 0.1
"727" "pgsql" "xt-1M-1000-120-2" 709 802 0 0.25 0.5 0 0 0.000140727625881627 0.1
"728" "pgsql" "xt-1M-1000-120-2" 709 841 0 0.25 0.75 0 0 0.000217334182748177 0.2
"729" "pgsql" "xt-1M-1000-120-2" 709 862 0 0.25 1 0 0 0.000277354398689659 0.1
"730" "pgsql" "xt-1M-1000-120-2" 709 902 0 0.25 0.25 0.01 0.01 0.657725111187741 1
"731" "pgsql" "xt-1M-1000-120-2" 709 941 0 0.25 0.5 0.01 0.01 0.527820516974037 0.4
"732" "pgsql" "xt-1M-1000-120-2" 709 962 0 0.25 0.75 0.01 0.01 0.603163733549501 1
"733" "pgsql" "xt-1M-1000-120-2" 709 1001 0 0.25 1 0.01 0.01 0.533396170177467 0
"734" "pgsql" "xt-1M-1000-120-2" 709 1441 0 0.25 0.25 0.1 0.1 0.486333040190919 0.1
"735" "pgsql" "xt-1M-1000-120-2" 709 1461 0 0.25 0.5 0.1 0.1 0.517585581300319 0.1
"736" "pgsql" "xt-1M-1000-120-2" 709 1482 0 0.25 0.75 0.1 0.1 0.516782358586324 0.1
"737" "pgsql" "xt-1M-1000-120-2" 709 1501 0 0.25 1 0.1 0.1 0.488754127333945 0.1
"738" "pgsql" "xt-1M-1000-120-2" 709 1821 0 0.25 0.25 1 1 0.495000791046357 0.1
"739" "pgsql" "xt-1M-1000-120-2" 709 1841 0 0.25 0.5 1 1 0.48438011482915 0.1
"740" "pgsql" "xt-1M-1000-120-2" 709 1861 0 0.25 0.75 1 1 0.486843401329621 0.1
"741" "pgsql" "xt-1M-1000-120-2" 709 1881 0 0.25 1 1 1 0.500049870649349 0.1
"742" "pgsql" "xt-1M-1000-120-4" 749 2203 0 0.5 0.25 0 0 9.71982755853735e-05 0.6
"743" "pgsql" "xt-1M-1000-120-4" 749 2222 0 0.5 0.5 0 0 0.000101440228659929 1
